STATION,NAME,UNITCODE,Year,Month,DATE,EVAP,EVAPMIN,EVAPMAX,PRECIP,SNOW,SNOWDEPTH,TEMPMAX,TEMPMIN,FOG,THUNDER,ICE,HAIL,RIME
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-02,,,,0,0,0,109,79,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-03,,,,0,0,0,115,77,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-04,,,,0,0,0,113,89,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-05,,,,0,0,0,112,86,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-06,,,,0,0,0,115,92,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-07,,,,0,0,0,113,89,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-08,,,,0,0,0,109,88,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-09,,,,0,0,0,107,84,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-10,,,,0,0,0,104,81,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-11,,,,0,0,0,94,74,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-12,,,,0,0,0,91,65,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-13,,,,0,0,0,101,72,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-14,,,,0,0,0,108,73,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-15,,,,0,0,0,114,77,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-16,,,,0,0,0,118,83,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-17,,,,0,0,0,120,87,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-18,,,,0,0,0,124,92,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-19,,,,0,0,0,125,94,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-20,,,,0,0,0,127,97,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-21,,,,0,0,0,123,97,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-22,,,,0,0,0,123,99,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-23,,,,0,0,0,126,96,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-24,,,,0,0,0,127,98,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-25,,,,0,0,0,125,97,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-26,,,,0,0,0,121,94,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-27,,,,0,0,0,118,88,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-28,,,,0,0,0,114,87,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-29,,,,0,0,0,115,89,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,6,2017-06-30,,,,0,0,0,119,91,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-01,,,,0,0,0,121,93,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-02,,,,0,0,0,116,93,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-03,,,,0,0,0,115,92,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-04,,,,0,0,0,117,91,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-05,,,,0,0,0,122,89,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-06,,,,0,0,0,123,92,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-07,,,,0,0,0,127,95,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-08,,,,0,0,0,126,103,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-09,,,,0,0,0,118,102,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-10,,,,0,0,0,119,97,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-11,,,,0,0,0,117,95,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-12,,,,0,0,0,118,94,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-13,,,,0,0,0,120,97,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-14,,,,0,0,0,122,95,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-15,,,,0,0,0,124,97,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-16,,,,0,0,0,122,97,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-17,,,,0,0,0,124,102,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-18,,,,0,0,0,123,99,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-19,,,,0,0,0,115,97,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-20,,,,0,0,0,117,95,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-21,,,,0,0,0,118,91,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-22,,,,0,0,0,120,95,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-23,,,,0,0,0,123,97,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-24,,,,0,0,0,113,93,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-25,,,,0,0,0,111,89,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-26,,,,0,0,0,114,96,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-27,,,,0,0,0,118,96,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-28,,,,0,0,0,120,93,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-29,,,,0,0,0,120,97,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-30,,,,0,0,0,121,93,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,7,2017-07-31,,,,0,0,0,125,94,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-01,,,,0,0,0,127,93,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-02,,,,0.06,0,0,120,89,,1,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-03,,,,0.1,0,0,109,87,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-04,,,,0.01,0,0,112,87,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-05,,,,0,0,0,111,84,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-06,,,,0,0,0,112,91,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-07,,,,0,0,0,117,95,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-08,,,,0,0,0,117,89,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-09,,,,0,0,0,116,94,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-10,,,,0,0,0,116,92,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-11,,,,0,0,0,119,95,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-12,,,,0,0,0,119,96,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-13,,,,0,0,0,114,87,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-14,,,,0,0,0,113,89,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-15,,,,0,0,0,108,87,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-16,,,,0,0,0,112,87,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-17,,,,0,0,0,116,85,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-18,,,,0,0,0,116,88,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-19,,,,0,0,0,115,89,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-20,,,,0,0,0,114,95,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-21,,,,0,0,0,114,94,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-22,,,,0,0,0,113,85,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-23,,,,0,0,0,117,85,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-24,,,,0,0,0,113,90,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-25,,,,0,0,0,118,86,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-26,,,,0,0,0,122,88,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-27,,,,0,0,0,123,87,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-28,,,,0,0,0,122,90,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-29,,,,0,0,0,125,92,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-30,,,,0,0,0,121,92,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,8,2017-08-31,,,,0,0,0,112,85,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-01,,,,0,0,0,117,87,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-02,,,,0,0,0,122,88,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-03,,,,0,0,0,118,98,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-04,,,,0,0,0,111,93,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-05,,,,0,0,0,119,88,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-06,,,,0,0,0,115,95,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-07,,,,0,0,0,114,91,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-08,,,,0,0,0,110,87,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-09,,,,0,0,0,100,82,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-10,,,,0,0,0,111,81,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-11,,,,0.13,0,0,109,82,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-12,,,,0.1,0,0,113,79,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-13,,,,0,0,0,107,77,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-14,,,,0,0,0,101,78,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-15,,,,0,0,0,103,80,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-16,,,,0,0,0,102,79,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-17,,,,0,0,0,107,75,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-18,,,,0,0,0,105,85,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-19,,,,0,0,0,103,83,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-20,,,,0,0,0,101,76,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-21,,,,0,0,0,88,71,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-22,,,,0,0,0,86,64,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-23,,,,0,0,0,89,66,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-24,,,,0,0,0,88,67,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-25,,,,0,0,0,92,69,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-26,,,,0,0,0,95,75,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-27,,,,0,0,0,99,75,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-28,,,,0,0,0,103,68,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-29,,,,0,0,0,102,69,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,9,2017-09-30,,,,0,0,0,103,71,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-01,,,,0,0,0,100,70,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-02,,,,0,0,0,88,69,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-03,,,,0,0,0,92,60,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-04,,,,0,0,0,90,62,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-05,,,,0,0,0,93,59,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-06,,,,0,0,0,100,66,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-07,,,,0,0,0,99,62,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-08,,,,0,0,0,100,63,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-09,,,,0,0,0,86,66,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-10,,,,0,0,0,89,59,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-11,,,,0,0,0,92,59,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-12,,,,0,0,0,91,64,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-13,,,,0,0,0,93,61,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-14,,,,0,0,0,91,62,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-15,,,,0,0,0,90,63,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-16,,,,0,0,0,95,55,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-17,,,,0,0,0,91,56,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-18,,,,0,0,0,87,62,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-19,,,,0,0,0,95,59,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-20,,,,0,0,0,91,71,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-21,,,,0,0,0,85,62,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-22,,,,0,0,0,92,55,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-23,,,,0,0,0,99,57,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-24,,,,0,0,0,101,78,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-25,,,,0,0,0,98,68,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-26,,,,0,0,0,97,61,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-27,,,,0,0,0,101,59,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-28,,,,0,0,0,100,61,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-29,,,,0,0,0,96,60,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-30,,,,0,0,0,94,62,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,10,2017-10-31,,,,0,0,0,92,67,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-01,,,,0,0,0,89,59,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-02,,,,0,0,0,84,65,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-03,,,,0,0,0,79,64,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-04,,,,0,0,0,82,57,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-05,,,,0,0,0,80,58,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-06,,,,0,0,0,79,59,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-07,,,,0,0,0,86,51,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-08,,,,0,0,0,81,49,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-09,,,,0,0,0,83,54,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-10,,,,0,0,0,82,54,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-11,,,,0,0,0,82,53,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-12,,,,0,0,0,78,53,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-13,,,,0,0,0,77,48,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-14,,,,0,0,0,79,47,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-15,,,,0,0,0,80,49,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-16,,,,0,0,0,87,50,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-17,,,,0,0,0,91,65,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-18,,,,0,0,0,73,53,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-19,,,,0,0,0,74,41,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-20,,,,0,0,0,74,48,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-21,,,,0,0,0,74,45,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-22,,,,0,0,0,79,47,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-23,,,,0,0,0,81,49,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-24,,,,0,0,0,78,50,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-25,,,,0,0,0,82,49,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-26,,,,0,0,0,81,51,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-27,,,,0,0,0,82,60,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-28,,,,0,0,0,78,54,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-29,,,,0,0,0,75,48,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,11,2017-11-30,,,,0,0,0,75,45,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-01,,,,0,0,0,73,43,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-02,,,,0,0,0,73,42,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-03,,,,0,0,0,75,42,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-04,,,,0,0,0,67,52,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-05,,,,0,0,0,70,49,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-06,,,,0,0,0,76,47,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-07,,,,0,0,0,75,53,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-08,,,,0,0,0,73,42,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-09,,,,0,0,0,73,39,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-10,,,,0,0,0,71,35,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-11,,,,0,0,0,72,33,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-12,,,,0,0,0,70,33,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-13,,,,0,0,0,69,33,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-14,,,,0,0,0,81,39,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-15,,,,0,0,0,72,42,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-16,,,,0,0,0,76,47,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-17,,,,0,0,0,65,46,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-18,,,,0,0,0,69,41,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-19,,,,0,0,0,65,39,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-20,,,,0,0,0,68,36,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-21,,,,0,0,0,66,44,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-22,,,,0,0,0,61,36,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-23,,,,0,0,0,57,38,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-24,,,,0,0,0,60,40,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-25,,,,0,0,0,64,36,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-26,,,,0,0,0,67,43,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-27,,,,0,0,0,67,35,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-28,,,,0,0,0,66,36,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-29,,,,0,0,0,66,33,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-30,,,,0,0,0,64,34,,,,,
USC00042319,"DEATH VALLEY, CA US",DEVA,2017,12,2017-12-31,,,,0,0,0,67,39,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-01,,,,0.5,5,7,17,11,1,,,,1
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-02,,,,0.01,0.2,4,19,10,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-03,,,,0,0,3,22,10,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-04,,,,0,0,2,38,10,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-05,,,,0,0,1,46,25,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-06,,,,0,0,0,53,34,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-07,,,,0,0,0,49,42,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-08,,,,0,0,0,49,42,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-09,,,,0,0,0,54,34,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-10,,,,0,0,0,47,34,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-11,,,,0.1,0,0,38,32,1,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-12,,,,0.02,0,0,40,34,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-13,,,,0.18,0.5,1,42,26,1,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-14,,,,0.05,1,1,35,26,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-15,,,,0,0,0,39,27,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-16,,,,0,0,0,42,27,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-17,,,,0,0,0,54,27,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-18,,,,0,0,0,45,33,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-19,,,,0,0,0,55,35,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-20,,,,0,0,0,54,31,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-21,,,,0.06,1,1,45,31,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-22,,,,0,0,0,40,22,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-23,,,,0,0,0,32,21,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-24,,,,0,0,0,41,21,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-25,,,,0,0,0,43,21,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-26,,,,0,0,0,50,39,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-27,,,,0.01,0,0,50,37,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-28,,,,0,0,0,49,31,,,,,
USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",GRCA,2015,1,2015-01-29,,,,0.01,0,0,50,32,,,,,
