Species_ID,Category,Family,Scientific_Name,Common_Names,Record_Status,Occurrence,Nativeness,Abundance,Seasonality,Conservation_Status
WRST-1350,Fish,Cottidae,Myoxocephalus stelleri,"Frog Sculpin, Steller's Sculpin",Approved,Present,Native,Unknown,,
WRST-1353,Fish,Hemitripteridae,Hemitripterus bolini,Bigmouth Sculpin,Approved,Present,Native,Unknown,,
WRST-1354,Fish,Hemitripteridae,Nautichthys oculofasciatus,Sailfin Sculpin,Approved,Present,Native,Unknown,,
WRST-1356,Fish,Hexagrammidae,Hexagrammos lagocephalus,Rock Greenling,Approved,Present,Native,Unknown,,
WRST-1362,Fish,Liparidae,Liparis pulchellus,Showy Snailfish,Approved,Present,Native,Unknown,,
WRST-1369,Vascular Plant,,Arabis kamchatica ssp. kamchatica,None,Approved,Present,Native,Common,,
WRST-1374,Vascular Plant,,Lesquerella arctica ssp. arctica,None,Approved,Present,Native,Rare,,
WRST-1381,Vascular Plant,Hydrocharitaceae,Najas flexilis,Wavy Waternymph,Approved,Present,Native,Rare,,Species of Concern
WRST-1382,Vascular Plant,Juncaginaceae,Triglochin maritimum,"Arrowgrass, Seaside Arrowgrass, Seaside Arrow-Grass, Shore Arrowgrass",Approved,Present,Native,Uncommon,,
WRST-1383,Vascular Plant,Juncaginaceae,Triglochin palustre,"Marsh Arrowgrass, Marsh Arrow-Grass",Approved,Present,Native,Common,,
WRST-1384,Vascular Plant,Juncaginaceae,Triglochin palustris,None,Approved,Present,Native,Unknown,,
WRST-1387,Vascular Plant,Potamogetonaceae,Potamogeton cf. praelongus,None,Approved,Present,Native,Unknown,,
WRST-1388,Vascular Plant,Potamogetonaceae,Potamogeton cf. pusillus ssp. tenuissimus,None,Approved,Present,Native,Unknown,,
WRST-1389,Vascular Plant,Potamogetonaceae,Potamogeton foliosus,Leafy Pondweed,Approved,Present,Native,Uncommon,,
WRST-1391,Vascular Plant,Potamogetonaceae,Potamogeton friesii,Fries' Pondweed,Approved,Present,Native,Uncommon,,
WRST-1394,Vascular Plant,Potamogetonaceae,Potamogeton obtusifolius,Bluntleaf Pondweed,Approved,Present,Native,Rare,,
WRST-1395,Vascular Plant,Potamogetonaceae,Potamogeton perfoliatus,Claspingleaf Pondweed,Approved,Present,Native,Occasional,,
WRST-1406,Vascular Plant,Potamogetonaceae,Stuckenia vaginata,None,Approved,Present,Native,Unknown,,
WRST-1413,Vascular Plant,Tofieldiaceae,Tofieldia glutinosa ssp. brevistyla,Sticky Tofieldia,Approved,Present,Native,Uncommon,,
WRST-1417,Vascular Plant,Apiaceae,Bupleurum americanum,American Thorow Wax,Approved,Present,Native,Uncommon,,
WRST-1420,Vascular Plant,Apiaceae,Cnidium cnidiifolium,Jakutsk Snowparsley,Approved,Present,Native,Uncommon,,
WRST-1422,Vascular Plant,Apiaceae,Glehnia littoralis ssp. leiocarpa,American Silvertop,Approved,Not Confirmed,Native,,,
WRST-1429,Vascular Plant,Apiaceae,Podistera macounii,Macoun's Woodroot,Approved,Not Confirmed,Native,,,
WRST-1434,Vascular Plant,Iridaceae,Iris setosa,Wild Flag,Approved,Present,Native,Rare,,
WRST-1441,Vascular Plant,Orchidaceae,Corallorrhiza trifida,Yellow Coralroot,Approved,Present,Native,Common,,
WRST-1460,Vascular Plant,Asteraceae,Achillea lanulosa,Common Yarrow,Approved,Present,Native,Common,,
WRST-1465,Vascular Plant,Asteraceae,Anaphalis margaritacea,Western Pearlyeverlasting,Approved,Present,Native,Rare,,
WRST-1466,Vascular Plant,Asteraceae,Antennaria alpina,Alpine Pussytoes,Approved,Present,Native,Uncommon,,
WRST-1473,Vascular Plant,Asteraceae,Antennaria monocephala ssp. angustata,Pygmy Pussytoes,Approved,Present,Native,Uncommon,,
WRST-1475,Vascular Plant,Asteraceae,Antennaria pulcherrima,Showy Pussytoes,Approved,Present,Native,Rare,,
WRST-1476,Vascular Plant,Asteraceae,Antennaria rosea,"Rosy Pussytoes, Rosy Pussy-Toes",Approved,Present,Native,Uncommon,,
WRST-1493,Vascular Plant,Asteraceae,Arnica latifolia,Broadleaf Arnica,Approved,Present,Native,Common,,
WRST-1495,Vascular Plant,Asteraceae,Arnica lessingii,Nodding Arnica,Approved,Present,Native,Uncommon,,
WRST-1499,Vascular Plant,Asteraceae,Artemisia alaskana,Alaska Wormwood,Approved,Present,Native,Uncommon,,
WRST-1519,Vascular Plant,Asteraceae,Crepis elegans,Elegant Hawk's-Beard,Approved,Present,Native,Common,,
WRST-1520,Vascular Plant,Asteraceae,Crepis nana,"Dwarf Alpine Hawksbeard, Small Hawksbeard, Tiny Hawksbeard",Approved,Present,Native,Occasional,,
WRST-1525,Vascular Plant,Asteraceae,Erigeron acris ssp. politus,Bitter Fleabane,Approved,Present,Native,Common,,
WRST-1528,Vascular Plant,Asteraceae,Erigeron elatus,Swamp Fleabane,Approved,Present,Native,Common,,
WRST-1543,Vascular Plant,Asteraceae,Leucanthemum vulgare,"Oxeye Daisy, Ox-Eye Daisy, Oxeyedaisy, Oxeye-Daisy",Approved,Present,Not Native,Occasional,,
WRST-1547,Vascular Plant,Asteraceae,Petasites frigidus var. frigidus,Arctic Sweet Coltsfoot,Approved,Present,Native,Common,,
WRST-1548,Vascular Plant,Asteraceae,Petasites frigidus var. nivalis,Arctic Sweet Coltsfoot,Approved,Present,Native,Occasional,,
WRST-1549,Vascular Plant,Asteraceae,Petasites sagittatus,"Arrow Butterbur, Arrowleaf Sweet Coltsfoot, Arrow-Leaf Sweet-Colt's-Foot",Approved,Not Confirmed,Native,,,
WRST-1556,Vascular Plant,Asteraceae,Senecio cymbalaria,"Dwarf Arctic Groundsel, Dwarf Arctic Ragwort",Approved,Present,Native,Unknown,,
WRST-1559,Vascular Plant,Asteraceae,Senecio ogotorukensis,Ogotoruk Creek Ragwort,Approved,Present,Native,Common,,
WRST-1562,Vascular Plant,Asteraceae,Senecio pseudo-arnica,None,Approved,Present,Native,Uncommon,,
WRST-1565,Vascular Plant,Asteraceae,Solidago canadensis var. salebrosa,"Canadian Goldenrod, Salebrosa Goldenrod",Approved,Not Confirmed,Native,,,
WRST-1581,Vascular Plant,Asteraceae,Tephroseris yukonensis,Yukon Groundsel,Approved,Not Confirmed,Native,,,
WRST-1585,Vascular Plant,Campanulaceae,Campanula lasiocarpa ssp. lasiocarpa,Mountain Harebell,Approved,Present,Native,Uncommon,,
WRST-1586,Vascular Plant,Campanulaceae,Campanula latisepala,None,Approved,Present,Native,Uncommon,,
WRST-1589,Vascular Plant,Menyanthaceae,Fauria crista-galli,Deer Cabbage,Approved,Present,Native,Uncommon,,
WRST-1590,Vascular Plant,Menyanthaceae,Menyanthes trifoliata,Buckbean,Approved,Present,Native,Common,,
WRST-1595,Vascular Plant,Boraginaceae,Hackelia deflexa,Nodding Stickseed,Approved,Present,Native,Uncommon,,
WRST-1616,Vascular Plant,Brassicaceae,Arabis eschscholtziana,Eschscholtz's Hairy Rockcress,Approved,Present,Native,Uncommon,,
WRST-1626,Vascular Plant,Brassicaceae,Arabis media,Sand-Dune Rockcress,Approved,Present,Native,Rare,,
WRST-1630,Vascular Plant,Brassicaceae,Braya glabella,Smooth Northern Rock-Cress,Approved,Present,Native,Rare,,
WRST-1632,Vascular Plant,Brassicaceae,Braya humilis ssp. richardsonii,None,Approved,Present,Native,Common,,
WRST-1636,Vascular Plant,Brassicaceae,Cardamine bellidifolia,Alpine Bittercress,Approved,Present,Native,Common,,
WRST-1644,Vascular Plant,Brassicaceae,Descurainia sophia,Herb-Sophia,Approved,Present,Not Native,Common,,
WRST-1647,Vascular Plant,Brassicaceae,Draba aurea,Golden Whitlow-Grass,Approved,Present,Native,Common,,
WRST-1658,Vascular Plant,Brassicaceae,Draba incerta var. incerta,Yellowstone Draba,Approved,Present,Native,Rare,,
WRST-1666,Vascular Plant,Brassicaceae,Draba macounii,Macoun's Whitlow-Grass,Approved,Present,Native,Common,,
WRST-1679,Vascular Plant,Brassicaceae,Draba ventosa,Wind River Whitlow-Grass,Approved,Not Confirmed,Native,,,
WRST-1682,Vascular Plant,Brassicaceae,Erysimum inconspicuum,"Shy Wallflower, Smallflower Wallflower",Approved,Present,Native,Occasional,,
WRST-1689,Vascular Plant,Brassicaceae,Lesquerella arctica,Arctic Bladderpod,Approved,Present,Native,Rare,,
WRST-1697,Vascular Plant,Brassicaceae,Rorippa palustris var. palustris,None,Approved,Present,Native,Common,,
WRST-1706,Vascular Plant,Amaranthaceae,Atriplex gmelinii,Gmelin's Saltbush,Approved,Not Confirmed,Native,,,
WRST-1720,Vascular Plant,Caryophyllaceae,Cerastium beeringianum var. beeringianum,Bering Sea Mouse-Ear,Approved,Present,Native,Common,,
WRST-1726,Vascular Plant,Caryophyllaceae,Cerastium regelii,Regel's Chickweed,Approved,Present,Native,Rare,,
WRST-1744,Vascular Plant,Caryophyllaceae,Moehringia lateriflora,Blunt-Leaved Sandwort,Approved,Present,Native,Common,,
WRST-1758,Vascular Plant,Caryophyllaceae,Stellaria borealis ssp. borealis,Boreal Starwort,Approved,Present,Native,Uncommon,,
WRST-1782,Vascular Plant,Montiaceae,Claytonia scammaniana,Scamman's Spring Beauty,Approved,Not Confirmed,Native,,,
WRST-1797,Vascular Plant,Polygonaceae,Polygonum amphibium ssp. laevimarginatum,Water Smartweed,Approved,Present,Native,Uncommon,,
WRST-1809,Vascular Plant,Polygonaceae,Rumex beringensis,Bering Sea Dock,Approved,Present,Native,Rare,,
WRST-1810,Vascular Plant,Polygonaceae,Rumex fenestratus,None,Approved,Present,Native,Uncommon,,
WRST-1817,Vascular Plant,Ceratophyllaceae,Ceratophyllum demersum,Coon's Tail,Approved,Not Present,Native,,,
WRST-1833,Vascular Plant,Equisetaceae,Equisetum scirpoides,Dwarf Scouringrush,Approved,Present,Native,Abundant,,
WRST-1850,Vascular Plant,Ericaceae,Cladothamnus pyroliflorus,Copper Flower,Approved,Present,Native,Rare,,
WRST-1852,Vascular Plant,Ericaceae,Empetrum nigrum ssp. hermaphroditum,Crowberry,Approved,Present,Native,Abundant,,
WRST-1853,Vascular Plant,Ericaceae,Kalmia polifolia,Bog-Laurel,Approved,Not Confirmed,Native,,,
WRST-1859,Vascular Plant,Ericaceae,Moneses uniflora,Single Delight,Approved,Present,Native,Common,,
WRST-1866,Vascular Plant,Ericaceae,Pyrola asarifolia,"Bog Wintergreen, Liverleaf Wintergreen, Pink Wintergreen",Approved,Present,Native,Common,,
WRST-1878,Vascular Plant,Ericaceae,Vaccinium vitis-idaea,"Lingonberry, Northern Mountain Cranberry",Approved,Present,Native,Abundant,,
WRST-1894,Vascular Plant,Primulaceae,Dodecatheon pulchellum ssp. superbum,Darkthroat Shootingstar,Approved,Not Confirmed,Native,,,
WRST-1918,Vascular Plant,Fabaceae,Astragalus robbinsii,Robbin's Milk Vetch,Approved,Not Confirmed,Native,,,
WRST-1922,Vascular Plant,Fabaceae,Hedysarum alpinum,Alpine Sweetvetch,Approved,Present,Native,Common,,
WRST-1927,Vascular Plant,Fabaceae,Lathyrus maritimus,None,Approved,Present,Native,Unknown,,
WRST-1929,Vascular Plant,Fabaceae,Lathyrus palustris ssp. pilosus,Slenderstem Peavine,Approved,Present,Native,Occasional,,
WRST-1934,Vascular Plant,Fabaceae,Melilotus alba,White Sweetclover,Approved,Present,Not Native,Uncommon,,
WRST-1936,Vascular Plant,Fabaceae,Oxytropis borealis,"Boreal Locoweed, Northern Crazyweed",Approved,Present,Native,Uncommon,,
WRST-1941,Vascular Plant,Fabaceae,Oxytropis deflexa var. foliolosa,"Nodding Locoweed, Pendant-Pod Crazyweed, Pendantpod Locoweed",Approved,Present,Native,Uncommon,,
WRST-1947,Vascular Plant,Fabaceae,Oxytropis scammaniana,Scamman's Oxytrope,Approved,Present,Native,Common,,
WRST-1952,Vascular Plant,Fabaceae,Trifolium pratense,Red Clover,Approved,Present,Not Native,Occasional,,
WRST-1955,Vascular Plant,Fabaceae,Vicia cracca,"Bird Vetch, Cow Vetch, Tufted Vetch",Approved,Not Present,Not Native,,,
WRST-1957,Vascular Plant,Betulaceae,Alnus incana ssp. tenuifolia,Mountain Alder,Approved,Present,Native,Common,,
WRST-1958,Vascular Plant,Betulaceae,Alnus rubra,Red Alder,Approved,Present,Native,Unknown,,
WRST-1964,Vascular Plant,Betulaceae,Betula nana,Bog Birch,Approved,Present,Native,Abundant,,
WRST-1965,Vascular Plant,Betulaceae,Betula nana ssp. exilis,Dwarf Birch,Approved,Present,Native,Abundant,,
WRST-1980,Vascular Plant,Gentianaceae,Gentianella propinqua ssp. arctophila,None,Approved,Present,Native,Rare,,
WRST-1991,Vascular Plant,Rubiaceae,Galium trifidum ssp. columbianum,Threepetal Bedstraw,Approved,Present,Native,Uncommon,,
WRST-1995,Vascular Plant,Geraniaceae,Geranium erianthum,Woolly Geranium,Approved,Present,Native,Common,,
WRST-1997,Vascular Plant,Isoetaceae,Isoetes maritima,Maritime Quillwort,Approved,Present,Native,Rare,,
WRST-1998,Vascular Plant,Lamiaceae,Dracocephalum parviflorum,American Dragonhead,Approved,Not Confirmed,Not Native,,,
WRST-2006,Vascular Plant,Lentibulariaceae,Pinguicula vulgaris,Common Butterwort,Approved,Present,Native,Uncommon,,
WRST-2009,Vascular Plant,Lentibulariaceae,Utricularia vulgaris,None,Approved,Present,Native,Occasional,,
WRST-2010,Vascular Plant,Lentibulariaceae,Utricularia vulgaris ssp. macrorhiza,Common Bladderwort,Approved,Present,Native,Uncommon,,
WRST-2016,Vascular Plant,Orobanchaceae,Castilleja pallida,Boreal Indian Paintbrush,Approved,Present,Native,Common,,
WRST-2018,Vascular Plant,Orobanchaceae,Castilleja pallida var. yukonis,None,Approved,Present,Native,Rare,,
WRST-2031,Vascular Plant,Orobanchaceae,Pedicularis langsdorfii ssp. arctica,Arctic Lousewort,Approved,Present,Native,Occasional,,
WRST-2035,Vascular Plant,Orobanchaceae,Pedicularis parviflora,Smallflower Lousewort,Approved,Not Confirmed,Native,,,
WRST-2051,Vascular Plant,Plantaginaceae,Penstemon procerus,"Littleflower Penstemon, Pincushion Beardtongue",Approved,Not Confirmed,Native,,,
WRST-2053,Vascular Plant,Plantaginaceae,Plantago eriopoda,Saline Plantain,Approved,Present,Native,Uncommon,,
WRST-2062,Vascular Plant,Plantaginaceae,Veronica serpyllifolia ssp. humifusa,Thyme-Leaf Speadwell,Approved,Present,Not Native,Uncommon,,
WRST-2063,Vascular Plant,Plantaginaceae,Veronica serpyllifolia ssp. serpyllifolia,Thymeleaf Speedwell,Approved,Present,Not Native,Rare,,
WRST-2070,Vascular Plant,Liliaceae,Streptopus streptopoides ssp. brevipes,None,Approved,Not Confirmed,Native,,,
WRST-2080,Vascular Plant,Lycopodiaceae,Lycopodium lagopus,One-Cone Clubmoss,Approved,Present,Native,Occasional,,
WRST-2094,Vascular Plant,Salicaceae,Salix candida,"Sage Willow, Sageleaf Willow",Approved,Not Confirmed,Native,,,
WRST-2099,Vascular Plant,Salicaceae,Salix fuscescens,Alaska Bog Willow,Approved,Not Confirmed,Native,,,
WRST-2104,Vascular Plant,Salicaceae,Salix hookeriana,Hooker Willow,Approved,Present,Native,Common,,
WRST-2105,Vascular Plant,Salicaceae,Salix interior,Sandbar Willow,Approved,Not Confirmed,Native,,,
WRST-2116,Vascular Plant,Salicaceae,Salix reticulata,Netleaf Willow,Approved,Present,Native,Common,,
WRST-2124,Vascular Plant,Salicaceae,Salix sitchensis,Sitka Willow,Approved,Present,Native,Common,,
WRST-2135,Vascular Plant,Onagraceae,Epilobium anagallidifolium,Alpine Willowherb,Approved,Present,Native,Uncommon,,
WRST-2140,Vascular Plant,Onagraceae,Epilobium ciliatum,"Fringed Willowherb, Hairy Willowherb, Hairy Willowweed",Approved,Present,Native,Unknown,,
WRST-2153,Vascular Plant,Nymphaeaceae,Nuphar variegata,Varigated Yellow Pond-Lily,Approved,Not Confirmed,Native,,,
WRST-2159,Vascular Plant,Ophioglossaceae,Botrychium lanceolatum,Lanceleaf Grapefern,Approved,Present,Native,Uncommon,,
WRST-2172,Vascular Plant,Cupressaceae,Juniperus horizontalis,Creeping Juniper,Approved,Present,Native,Uncommon,,
WRST-2178,Vascular Plant,Pinaceae,Pinus contorta,Lodgepole Pine,Approved,Not Confirmed,Native,,,
WRST-2181,Vascular Plant,Pinaceae,Tsuga mertensiana,"Alpine Hemlock, Black Hemlock, Hemlock Spruce, Mountain Hemlock",Approved,Not Confirmed,Native,,,
WRST-2182,Vascular Plant,Cyperaceae,Carex adelostoma,Circumpolar Sedge,Approved,Present,Native,Rare,,
WRST-2186,Vascular Plant,Cyperaceae,Carex aquatilis var. aquatilis,"Leafy Tussock Sedge, Water Sedge",Approved,Present,Native,Common,,
WRST-2192,Vascular Plant,Cyperaceae,Carex atrosquama,Lesser Blackscale Sedge,Approved,Present,Native,Uncommon,,
WRST-2196,Vascular Plant,Cyperaceae,Carex bigelowii ssp. lugens,None,Approved,Present,Native,Unknown,,
WRST-2205,Vascular Plant,Cyperaceae,Carex capitata,Capitate Sedge,Approved,Present,Native,Uncommon,,
WRST-2214,Vascular Plant,Cyperaceae,Carex deflexa,Northern Sedge,Approved,Not Confirmed,Native,,,
WRST-2224,Vascular Plant,Cyperaceae,Carex foenea,"Dryspike Sedge, Dry-Spike Sedge, Wind Sedge",Approved,Present,Native,Rare,,
WRST-2225,Vascular Plant,Cyperaceae,Carex fuliginosa,None,Approved,Present,Native,Common,,
WRST-2230,Vascular Plant,Cyperaceae,Carex hoodii,"Hood Sedge, Hood's Sedge",Approved,Present,Native,Rare,,
WRST-2231,Vascular Plant,Cyperaceae,Carex interior,Inland Sedge,Approved,Present,Native,Rare,,
WRST-2248,Vascular Plant,Cyperaceae,Carex macrochaeta,Longawn Sedge,Approved,Present,Native,Uncommon,,
WRST-2249,Vascular Plant,Cyperaceae,Carex magellanica ssp. irrigua,Boreal-Bog Sedge,Approved,Present,Native,Uncommon,,
WRST-2251,Vascular Plant,Cyperaceae,Carex maritima,Curved Sedge,Approved,Present,Native,Uncommon,,
WRST-2255,Vascular Plant,Cyperaceae,Carex microchaeta,Smallawned Sedge,Approved,Present,Native,Occasional,,
WRST-2275,Vascular Plant,Cyperaceae,Carex rostrata,Beaked Sedge,Approved,Present,Native,Common,,
WRST-2279,Vascular Plant,Cyperaceae,Carex saxatilis,Rock Sedge,Approved,Present,Native,Common,,
WRST-2280,Vascular Plant,Cyperaceae,Carex scirpoidea,Northern Singlespike Sedge,Approved,Present,Native,Common,,
WRST-2290,Vascular Plant,Cyperaceae,Carex vaginata,Sheathed Sedge,Approved,Present,Native,Common,,
WRST-2297,Vascular Plant,Cyperaceae,Eleocharis nitida,Quill Spikerush,Approved,Not Confirmed,Native,,,
WRST-2304,Vascular Plant,Cyperaceae,Eriophorum angustifolium ssp. subarcticum,Tall Cotton-Grass,Approved,Present,Native,Common,,
WRST-2307,Vascular Plant,Cyperaceae,Eriophorum callitrix,Arctic Cotton-Grass,Approved,Present,Native,Uncommon,,
WRST-2317,Vascular Plant,Cyperaceae,Kobresia sibirica,Siberian Bog Sedge,Approved,Present,Native,Uncommon,,
WRST-2336,Vascular Plant,Juncaceae,Juncus filiformis,Thread Rush,Approved,Present,Native,Uncommon,,
WRST-2353,Vascular Plant,Juncaceae,Luzula spicata,"Spiked Woodrush, Spiked Wood-Rush",Approved,Present,Native,Common,,
WRST-2357,Vascular Plant,Poaceae,Agrostis mertensii,Arctic Bentgrass,Approved,Present,Native,Uncommon,,
WRST-2360,Vascular Plant,Poaceae,Aira caryophyllea,Silver Hair Grass,Approved,Not Confirmed,Not Native,,,
WRST-2363,Vascular Plant,Poaceae,Alopecurus pratensis,Meadow Foxtail,Approved,Present,Not Native,Uncommon,,
WRST-2371,Vascular Plant,Poaceae,Avena sativa,"Common Oat, Common Oats, Oat, Oatgrass (Common), Oats, Wild Oats",Approved,Not Present,Not Native,,,
WRST-2377,Vascular Plant,Poaceae,Bromus inermis,"Awnless Brome, Smooth Brome",Approved,Present,Native,Unknown,,
WRST-2381,Vascular Plant,Poaceae,Bromus secalinus,Rye Brome,Approved,Not Confirmed,Not Native,,,
WRST-2382,Vascular Plant,Poaceae,Bromus tectorum,Cheatgrass,Approved,Not Confirmed,Not Native,,,
WRST-2388,Vascular Plant,Poaceae,Calamagrostis nutkaensis,Pacific Reedgrass,Approved,Not Confirmed,Native,,,
WRST-2401,Vascular Plant,Poaceae,Deschampsia danthonioides,Annual Hairgrass,Approved,Not Confirmed,Native,,,
WRST-2403,Vascular Plant,Poaceae,Elymus alaskanus,Alaskan Wheatgrass,Approved,Present,Native,Common,,
WRST-2406,Vascular Plant,Poaceae,Elymus glaucus,Blue Wildrye,Approved,Not Confirmed,Native,,,
WRST-2409,Vascular Plant,Poaceae,Elymus repens,Quackgrass,Approved,Present,Not Native,Uncommon,,
WRST-2410,Vascular Plant,Poaceae,Elymus sibiricus,Siberian Wildrye,Approved,Present,Not Native,Uncommon,,
WRST-2411,Vascular Plant,Poaceae,Elymus trachycaulus,"Slender Wheatgrass, Slender Wild Rye",Approved,Present,Native,Common,,
WRST-2413,Vascular Plant,Poaceae,Elymus trachycaulus ssp. novae-angliae,Slender Wild Rye,Approved,Present,Native,Unknown,,
WRST-2420,Vascular Plant,Poaceae,Festuca brevissima,Alaska Fescue,Approved,Present,Native,Uncommon,,
WRST-2423,Vascular Plant,Poaceae,Festuca rubra,Red Fescue,Approved,Present,Native,Common,,
WRST-2444,Vascular Plant,Poaceae,Poa alpigena,Bluegrass,Approved,Present,Native,Unknown,,
WRST-2446,Vascular Plant,Poaceae,Poa annua,Annual Bluegrass,Approved,Present,Not Native,,,
WRST-2449,Vascular Plant,Poaceae,Poa arctica ssp. lanata,Arctic Bluegrass,Approved,Present,Native,Common,,
WRST-2451,Vascular Plant,Poaceae,Poa compressa,Canada Bluegrass,Approved,Not Confirmed,Not Native,,,
WRST-2454,Vascular Plant,Poaceae,Poa glauca,Glaucous Bluegrass,Approved,Present,Native,Common,,
WRST-2456,Vascular Plant,Poaceae,Poa glauca ssp. rupicola,Timberline Bluegrass,Approved,Present,Native,Occasional,,
WRST-2464,Vascular Plant,Poaceae,Poa paucispicula,Alaska Bluegrass,Approved,Present,Native,Common,,
WRST-2470,Vascular Plant,Poaceae,Poa secunda,"Big Bluegrass, Sandberg Bluegrass, Sandberg's Bluegrass",Approved,Present,Native,Common,,
WRST-2484,Vascular Plant,Poaceae,Torreyochloa pallida var. pauciflora,Pale False Mannagrass,Approved,Present,Native,Occasional,,
WRST-2493,Vascular Plant,Typhaceae,Sparganium angustifolium,"Narrowleaf Burr Reed, Narrowleaf Burreed, Narrowleaf Bur-Reed",Approved,Present,Native,Common,,
WRST-2496,Vascular Plant,Typhaceae,Sparganium natans,Small Bur-Reed,Approved,Present,Native,Occasional,,
