Geo,Country,YearMon,Hotel,ShortStay,Camp
ES,Spain,2016M05,30401275,6433930,2346489
ES,Spain,2016M04,23056973,5171253,1750607
ES,Spain,2016M03,22022933,5858497,2001701
ES,Spain,2016M02,16379849,4614043,1070824
ES,Spain,2016M01,14470852,4413262,1021249
ES,Spain,2015M12,15043365,4744781,998847
ES,Spain,2015M11,15862738,4457700,932142
ES,Spain,2015M10,28073789,6402739,1611881
ES,Spain,2015M09,34918860,7957449,3158886
ES,Spain,2015M08,44813404,13742674,9708860
ES,Spain,2015M07,39850064,11283527,7195222
ES,Spain,2015M06,32092513,7290061,3182138
ES,Spain,2015M05,28041622,4889847,2358476
ES,Spain,2015M04,23087381,5176130,2154494
ES,Spain,2015M03,18596568,4717342,1184715
ES,Spain,2015M02,14513335,4096362,970333
ES,Spain,2015M01,13342088,4073011,935745
ES,Spain,2014M12,14041916,4369591,909416
ES,Spain,2014M11,15113125,4180135,824128
ES,Spain,2014M10,26243441,5680793,1409828
ES,Spain,2014M09,33858936,7603595,2966773
ES,Spain,2014M08,43038904,12906393,9651606
ES,Spain,2014M07,37641540,10618012,6670914
ES,Spain,2014M06,31567799,7152299,3119138
ES,Spain,2014M05,26727101,5305943,2073126
ES,Spain,2014M04,22298622,5191587,2017975
ES,Spain,2014M03,18129451,4679716,1071504
ES,Spain,2014M02,13875208,4048081,930958
ES,Spain,2014M01,12807505,4099871,896732
ES,Spain,2013M12,13595795,4288283,869470
ES,Spain,2013M11,15087587,4161744,863335
ES,Spain,2013M10,25015769,5323094,1239600
ES,Spain,2013M09,32647844,7291762,2642921
ES,Spain,2013M08,41900827,12393874,9283677
ES,Spain,2013M07,37670863,10142241,6944792
ES,Spain,2013M06,30808604,6612744,3054005
ES,Spain,2013M05,26359256,5117846,1949966
ES,Spain,2013M04,19135958,3902042,1346309
ES,Spain,2013M03,18815829,4940260,1519930
ES,Spain,2013M02,13104722,3825707,848237
ES,Spain,2013M01,11887105,3805885,814103
ES,Spain,2012M12,12398563,4203699,784353
ES,Spain,2012M11,13854509,4028741,758380
ES,Spain,2012M10,23909187,5203663,1163702
ES,Spain,2012M09,32045387,7239575,2703364
ES,Spain,2012M08,40581091,12272868,9508455
ES,Spain,2012M07,37395658,10076234,7127420
ES,Spain,2012M06,30243838,6343275,2978592
ES,Spain,2012M05,24628932,4417063,1814610
ES,Spain,2012M04,21445225,4550263,1806114
ES,Spain,2012M03,17393498,4398921,1011814
ES,Spain,2012M02,14163458,3986494,856494
ES,Spain,2012M01,12600202,3952018,825316
ES,Spain,2011M12,13043205,,
ES,Spain,2011M11,14623836,,
ES,Spain,2011M10,24764874,,
ES,Spain,2011M09,32203965,,
ES,Spain,2011M08,41513116,,
ES,Spain,2011M07,38045430,,
ES,Spain,2011M06,30661200,,
ES,Spain,2011M05,24669927,,
ES,Spain,2011M04,22650107,,
ES,Spain,2011M03,18039954,,
ES,Spain,2011M02,14221488,,
ES,Spain,2011M01,12178530,,
ES,Spain,2010M12,12790726,,
ES,Spain,2010M11,14210972,,
ES,Spain,2010M10,23910148,,
ES,Spain,2010M09,29664160,,
ES,Spain,2010M08,39544520,,
ES,Spain,2010M07,35134261,,
ES,Spain,2010M06,27500371,,
ES,Spain,2010M05,24033124,,
ES,Spain,2010M04,19900648,,
ES,Spain,2010M03,16816445,,
ES,Spain,2010M02,13175710,,
ES,Spain,2010M01,11339952,,
ES,Spain,2009M12,12021809,,
ES,Spain,2009M11,13252129,,
ES,Spain,2009M10,21796903,,
ES,Spain,2009M09,27405242,,
ES,Spain,2009M08,36189824,,
ES,Spain,2009M07,32717180,,
ES,Spain,2009M06,26047097,,
ES,Spain,2009M05,22707981,,
ES,Spain,2009M04,19682136,,
ES,Spain,2009M03,15544914,,
ES,Spain,2009M02,12528052,,
ES,Spain,2009M01,11184857,,
ES,Spain,2008M12,11933989,,
ES,Spain,2008M11,13682365,,
ES,Spain,2008M10,22263343,,
ES,Spain,2008M09,29301332,,
ES,Spain,2008M08,37915315,,
ES,Spain,2008M07,34564925,,
ES,Spain,2008M06,27757192,,
ES,Spain,2008M05,25029154,,
ES,Spain,2008M04,19260091,,
ES,Spain,2008M03,19161170,,
ES,Spain,2008M02,14828322,,
ES,Spain,2008M01,12677835,,
ES,Spain,2007M12,13356365,,
ES,Spain,2007M11,15362302,,
ES,Spain,2007M10,23533496,,
ES,Spain,2007M09,30259825,,
ES,Spain,2007M08,38123979,,
ES,Spain,2007M07,34478567,,
ES,Spain,2007M06,28611638,,
ES,Spain,2007M05,23574626,,
ES,Spain,2007M04,21792946,,
ES,Spain,2007M03,17504172,,
ES,Spain,2007M02,13643326,,
ES,Spain,2007M01,12491941,,
ES,Spain,2006M12,13083548,,
ES,Spain,2006M11,14260816,,
ES,Spain,2006M10,23348550,,
ES,Spain,2006M09,29989171,,
ES,Spain,2006M08,37642750,,
ES,Spain,2006M07,33884410,,
ES,Spain,2006M06,28095017,,
ES,Spain,2006M05,23867981,,
ES,Spain,2006M04,21138796,,
ES,Spain,2006M03,16345366,,
ES,Spain,2006M02,13098645,,
ES,Spain,2006M01,11833132,,
ES,Spain,2005M12,11471618,,
ES,Spain,2005M11,13161559,,
ES,Spain,2005M10,22344381,,
ES,Spain,2005M09,28343079,,
ES,Spain,2005M08,35901724,,
ES,Spain,2005M07,31058071,,
ES,Spain,2005M06,24960030,,
ES,Spain,2005M05,22275120,,
ES,Spain,2005M04,16367151,,
ES,Spain,2005M03,16129895,,
ES,Spain,2005M02,12430690,,
ES,Spain,2005M01,11117992,,
ES,Spain,2004M12,11423779,,
ES,Spain,2004M11,12280410,,
ES,Spain,2004M10,21213369,,
ES,Spain,2004M09,26958378,,
ES,Spain,2004M08,34642313,,
ES,Spain,2004M07,29121563,,
ES,Spain,2004M06,23836638,,
ES,Spain,2004M05,20620169,,
ES,Spain,2004M04,17512086,,
ES,Spain,2004M03,14707449,,
ES,Spain,2004M02,12223950,,
ES,Spain,2004M01,10379178,,
FI,Finland,2017M09,1434009,166467,113908
FI,Finland,2017M08,1727504,208419,314191
FI,Finland,2017M07,2130430,313640,630469
FI,Finland,2017M06,1584649,186364,307940
FI,Finland,2017M05,1248372,97261,82508
FI,Finland,2017M04,1268050,171039,65522
FI,Finland,2017M03,1493000,218042,52307
FI,Finland,2017M02,1351985,193929,40014
FI,Finland,2017M01,1245344,153033,43859
FI,Finland,2016M12,1324949,159050,38432
FI,Finland,2016M11,1193444,96905,33908
FI,Finland,2016M10,1268751,106339,57116
FI,Finland,2016M09,1372314,163422,109919
FI,Finland,2016M08,1678002,196372,320352
FI,Finland,2016M07,2070553,283067,651006
FI,Finland,2016M06,1487305,162126,321939
FI,Finland,2016M05,1163945,92178,93829
FI,Finland,2016M04,1220048,133049,57011
FI,Finland,2016M03,1420827,210044,66199
FI,Finland,2016M02,1291836,163149,33434
FI,Finland,2016M01,1136688,133383,32542
FI,Finland,2015M12,1219730,131308,35251
FI,Finland,2015M11,1142360,84657,32260
FI,Finland,2015M10,1265322,97775,55293
FI,Finland,2015M09,1302156,153480,108594
FI,Finland,2015M08,1622501,188216,333916
FI,Finland,2015M07,2049374,261928,637423
FI,Finland,2015M06,1513244,165697,337332
FI,Finland,2015M05,1162475,96564,90659
FI,Finland,2015M04,1147890,134600,64677
FI,Finland,2015M03,1343526,176945,55564
FI,Finland,2015M02,1253546,154243,43253
FI,Finland,2015M01,1118978,123021,34365
FI,Finland,2014M12,1118590,142690,37353
FI,Finland,2014M11,1172065,94191,34031
FI,Finland,2014M10,1234049,95920,51252
FI,Finland,2014M09,1256557,153613,99343
FI,Finland,2014M08,1618346,188465,339017
FI,Finland,2014M07,1943024,277768,714562
FI,Finland,2014M06,1523086,179322,377604
FI,Finland,2014M05,1161769,95876,93102
FI,Finland,2014M04,1145853,134826,69781
FI,Finland,2014M03,1371652,188784,63946
FI,Finland,2014M02,1218503,155665,50420
FI,Finland,2014M01,1202411,139126,43460
FI,Finland,2013M12,1156172,143772,44115
FI,Finland,2013M11,1217714,89127,36199
FI,Finland,2013M10,1226022,89963,51494
FI,Finland,2013M09,1292323,145570,108302
FI,Finland,2013M08,1639430,192840,350366
FI,Finland,2013M07,2036598,282821,727906
FI,Finland,2013M06,1553390,173858,429802
FI,Finland,2013M05,1177423,85941,91328
FI,Finland,2013M04,1158434,127995,62216
FI,Finland,2013M03,1465087,199271,73352
FI,Finland,2013M02,1245808,142727,47259
FI,Finland,2013M01,1202728,120890,37550
FI,Finland,2012M12,1168647,134191,40773
FI,Finland,2012M11,1197075,82258,32105
FI,Finland,2012M10,1260352,81646,54299
FI,Finland,2012M09,1333910,126019,95254
FI,Finland,2012M08,1682723,174967,359209
FI,Finland,2012M07,2048090,249257,728547
FI,Finland,2012M06,1569906,158238,402263
FI,Finland,2012M05,1179118,78226,83228
FI,Finland,2012M04,1205565,123221,66461
FI,Finland,2012M03,1498738,182121,59019
FI,Finland,2012M02,1280884,136918,41030
FI,Finland,2012M01,1242045,121259,39570
FI,Finland,2011M12,1159856,,
FI,Finland,2011M11,1182779,,
FI,Finland,2011M10,1275424,,
FI,Finland,2011M09,1345477,,
FI,Finland,2011M08,1676183,,
FI,Finland,2011M07,2091068,,
FI,Finland,2011M06,1471508,,
FI,Finland,2011M05,1168683,,
FI,Finland,2011M04,1213469,,
FI,Finland,2011M03,1435313,,
FI,Finland,2011M02,1179411,,
FI,Finland,2011M01,1169483,,
FI,Finland,2010M12,1110805,,
FI,Finland,2010M11,1145528,,
FI,Finland,2010M10,1244872,,
FI,Finland,2010M09,1305098,,
FI,Finland,2010M08,1597020,,
FI,Finland,2010M07,2040686,,
FI,Finland,2010M06,1421512,,
FI,Finland,2010M05,1062885,,
FI,Finland,2010M04,1187350,,
FI,Finland,2010M03,1396380,,
FI,Finland,2010M02,1155829,,
FI,Finland,2010M01,1075971,,
FI,Finland,2009M12,1031975,,
FI,Finland,2009M11,1027063,,
FI,Finland,2009M10,1174630,,
FI,Finland,2009M09,1229859,,
FI,Finland,2009M08,1507284,,
FI,Finland,2009M07,1890066,,
FI,Finland,2009M06,1458414,,
FI,Finland,2009M05,1071109,,
FI,Finland,2009M04,1122384,,
FI,Finland,2009M03,1277585,,
FI,Finland,2009M02,1167952,,
FI,Finland,2009M01,1147247,,
FI,Finland,2008M12,1080759,,
FI,Finland,2008M11,1124920,,
FI,Finland,2008M10,1229854,,
FI,Finland,2008M09,1312944,,
FI,Finland,2008M08,1619053,,
FI,Finland,2008M07,1987934,,
FI,Finland,2008M06,1512603,,
FI,Finland,2008M05,1155906,,
FI,Finland,2008M04,1200601,,
FI,Finland,2008M03,1391256,,
FI,Finland,2008M02,1318739,,
FI,Finland,2008M01,1168170,,
FI,Finland,2007M12,1110135,,
FI,Finland,2007M11,1139163,,
FI,Finland,2007M10,1219406,,
FI,Finland,2007M09,1307581,,
FI,Finland,2007M08,1630109,,
FI,Finland,2007M07,1987183,,
FI,Finland,2007M06,1515248,,
FI,Finland,2007M05,1092012,,
FI,Finland,2007M04,1117673,,
FI,Finland,2007M03,1405114,,
FI,Finland,2007M02,1170252,,
FI,Finland,2007M01,1103011,,
FI,Finland,2006M12,1047555,,
FI,Finland,2006M11,1095453,,
FI,Finland,2006M10,1153066,,
FI,Finland,2006M09,1286853,,
FI,Finland,2006M08,1535914,,
FI,Finland,2006M07,1905217,,
FI,Finland,2006M06,1426409,,
FI,Finland,2006M05,1042617,,
FI,Finland,2006M04,1123378,,
FI,Finland,2006M03,1320608,,
FI,Finland,2006M02,1115569,,
FI,Finland,2006M01,1005438,,
FI,Finland,2005M12,959648,,
FI,Finland,2005M11,1014654,,
FI,Finland,2005M10,1095413,,
FI,Finland,2005M09,1183228,,
FI,Finland,2005M08,1499339,,
FI,Finland,2005M07,1831492,,
FI,Finland,2005M06,1353544,,
FI,Finland,2005M05,1012504,,
FI,Finland,2005M04,1075494,,
FI,Finland,2005M03,1254424,,
FI,Finland,2005M02,1062428,,
FI,Finland,2005M01,938712,,
FI,Finland,2004M12,893746,,
FI,Finland,2004M11,976225,,
FI,Finland,2004M10,1055190,,
FI,Finland,2004M09,1160010,,
FI,Finland,2004M08,1409075,,
FI,Finland,2004M07,1833676,,
FI,Finland,2004M06,1354615,,
FI,Finland,2004M05,964451,,
FI,Finland,2004M04,1001645,,
FI,Finland,2004M03,1187398,,
FI,Finland,2004M02,1069619,,
FI,Finland,2004M01,907778,,
FR,France,2017M09,20360137,7749275,10205756
FR,France,2017M08,24475398,15624300,47550694
FR,France,2017M07,23775226,13476761,38118264
FR,France,2017M06,20502811,7555150,13135167
FR,France,2017M05,18682137,6347479,7609719
FR,France,2017M04,18413454,8136175,7351305
FR,France,2017M03,15483595,7361007,0
FR,France,2017M02,13317547,7601786,0
FR,France,2017M01,12622507,5889789,0
FR,France,2016M12,13795955,4636480,0
FR,France,2016M11,13051843,2889161,0
FR,France,2016M10,17469044,5476788,0
FR,France,2016M09,19230258,6859531,9885898
FR,France,2016M08,23132467,14752147,46045595
FR,France,2016M07,22769247,12957728,37544738
FR,France,2016M06,19567113,6864276,10960307
FR,France,2016M05,18601526,6257752,7729887
FR,France,2016M04,15942908,6923961,0
FR,France,2016M03,15741502,7766472,0
FR,France,2016M02,12934870,7501156,0
FR,France,2016M01,11640316,5879523,0
FR,France,2015M12,12798726,5012739,0
FR,France,2015M11,12102832,2720042,0
FR,France,2015M10,19925356,5329319,0
FR,France,2015M09,19925356,7160321,9357093
FR,France,2015M08,24682894,15471607,45472015
FR,France,2015M07,23198968,13322730,38075450
FR,France,2015M06,20061471,7351117,11559353
FR,France,2015M05,19249650,6736538,9096860
FR,France,2015M04,16807918,7467023,0
FR,France,2015M03,14693425,7407497,0
FR,France,2015M02,12822735,7759846,0
FR,France,2015M01,11957127,6076258,0
FR,France,2014M12,13395873,4993447,0
FR,France,2014M11,12279872,2988343,0
FR,France,2014M10,16967717,5452046,0
FR,France,2014M09,19194427,7125046,9350736
FR,France,2014M08,24519966,14889870,45863306
FR,France,2014M07,21897635,12475957,35267600
FR,France,2014M06,19725030,7356091,11712069
FR,France,2014M05,18529119,6646436,7549548
FR,France,2014M04,16776595,7348435,0
FR,France,2014M03,14680006,8001723,0
FR,France,2014M02,12282824,7098313,0
FR,France,2014M01,11645025,6233359,0
FR,France,2013M12,13148012,5276545,0
FR,France,2013M11,12983728,3043988,0
FR,France,2013M10,16893320,5311164,0
FR,France,2013M09,19513127,7187598,8414166
FR,France,2013M08,24649199,16008726,46513414
FR,France,2013M07,22603888,13054341,36451329
FR,France,2013M06,20125504,7205445,10030300
FR,France,2013M05,19383636,7086370,8008753
FR,France,2013M04,16035698,7021998,0
FR,France,2013M03,15781607,8680346,0
FR,France,2013M02,12394863,7436667,0
FR,France,2013M01,11587887,6251370,0
FR,France,2012M12,13060618,5153050,0
FR,France,2012M11,13167745,3311556,0
FR,France,2012M10,16525277,4899916,0
FR,France,2012M09,19449280,7193940,8408001
FR,France,2012M08,23313803,15786076,44896837
FR,France,2012M07,22577250,12952569,35692186
FR,France,2012M06,19709697,7141173,9937313
FR,France,2012M05,18246241,6299899,6850432
FR,France,2012M04,16808666,7820835,0
FR,France,2012M03,14990684,7949074,0
FR,France,2012M02,12466354,7979309,0
FR,France,2012M01,11728094,6536541,0
FR,France,2011M12,12940589,,
FR,France,2011M11,12607117,,
FR,France,2011M10,17025364,,
FR,France,2011M09,19512877,,
FR,France,2011M08,23461545,,
FR,France,2011M07,22996864,,
FR,France,2011M06,20456834,,
FR,France,2011M05,17900650,,
FR,France,2011M04,17031900,,
FR,France,2011M03,14717702,,
FR,France,2011M02,12038858,,
FR,France,2011M01,11553985,,
FR,France,2010M12,12521430,,
FR,France,2010M11,12021353,,
FR,France,2010M10,16134524,,
FR,France,2010M09,19112215,,
FR,France,2010M08,22978292,,
FR,France,2010M07,22141481,,
FR,France,2010M06,19164216,,
FR,France,2010M05,18413458,,
FR,France,2010M04,16185517,,
FR,France,2010M03,14440294,,
FR,France,2010M02,11982212,,
FR,France,2010M01,11028566,,
FR,France,2009M12,12685568,,
FR,France,2009M11,11512306,,
FR,France,2009M10,15880413,,
FR,France,2009M09,18390587,,
FR,France,2009M08,22921479,,
FR,France,2009M07,21462674,,
FR,France,2009M06,18115622,,
FR,France,2009M05,17958838,,
FR,France,2009M04,15880000,,
FR,France,2009M03,13591200,,
FR,France,2009M02,11917100,,
FR,France,2009M01,11422400,,
FR,France,2008M12,12916639,,
FR,France,2008M11,12266374,,
FR,France,2008M10,16522045,,
FR,France,2008M09,18764719,,
FR,France,2008M08,23510715,,
FR,France,2008M07,22133584,,
FR,France,2008M06,19407327,,
FR,France,2008M05,19343811,,
FR,France,2008M04,16137797,,
FR,France,2008M03,15951379,,
FR,France,2008M02,13477761,,
FR,France,2008M01,11942873,,
FR,France,2007M12,13387058,,
FR,France,2007M11,13321191,,
FR,France,2007M10,16871131,,
FR,France,2007M09,19722464,,
FR,France,2007M08,24102510,,
FR,France,2007M07,22323149,,
FR,France,2007M06,18614095,,
FR,France,2007M05,17858122,,
FR,France,2007M04,17536965,,
FR,France,2007M03,15244933,,
FR,France,2007M02,12458908,,
FR,France,2007M01,11790331,,
FR,France,2006M12,12836147,,
FR,France,2006M11,12569906,,
FR,France,2006M10,16125612,,
FR,France,2006M09,19048043,,
FR,France,2006M08,23053160,,
FR,France,2006M07,21596478,,
FR,France,2006M06,19224601,,
FR,France,2006M05,17681512,,
FR,France,2006M04,17046552,,
FR,France,2006M03,14318644,,
FR,France,2006M02,12376983,,
FR,France,2006M01,11542140,,
FR,France,2005M12,12416660,,
FR,France,2005M11,12072946,,
FR,France,2005M10,16342378,,
FR,France,2005M09,19204817,,
FR,France,2005M08,23822913,,
FR,France,2005M07,21804347,,
FR,France,2005M06,19295364,,
FR,France,2005M05,18073771,,
FR,France,2005M04,15158430,,
FR,France,2005M03,15424822,,
FR,France,2005M02,12480740,,
FR,France,2005M01,11942241,,
FR,France,2004M12,12013545,,
FR,France,2004M11,11180526,,
FR,France,2004M10,15852720,,
FR,France,2004M09,18509275,,
FR,France,2004M08,22288436,,
FR,France,2004M07,20566442,,
FR,France,2004M06,18071204,,
FR,France,2004M05,17324534,,
FR,France,2004M04,15489980,,
FR,France,2004M03,13784528,,
FR,France,2004M02,12354387,,
FR,France,2004M01,11088619,,
HR,Croatia,2017M09,3503113,4206504,2183532
HR,Croatia,2017M08,4992223,15416249,6380063
HR,Croatia,2017M07,4795612,14542113,5919384
HR,Croatia,2017M06,3688533,5080814,3250450
HR,Croatia,2017M05,2220919,1076526,816897
HR,Croatia,2017M04,1638615,592989,317607
HR,Croatia,2017M03,553961,181585,11173
HR,Croatia,2017M02,332683,131170,3361
HR,Croatia,2017M01,301021,132779,3997
HR,Croatia,2016M12,394181,186080,7229
HR,Croatia,2016M11,412241,184588,7871
HR,Croatia,2016M10,1514109,600946,146014
HR,Croatia,2016M09,3488541,3914473,2238588
HR,Croatia,2016M08,5036397,14191955,6191896
HR,Croatia,2016M07,4787351,12579205,5432792
HR,Croatia,2016M06,3156437,3543789,2239942
HR,Croatia,2016M05,2157847,1117438,981703
HR,Croatia,2016M04,1140892,327746,198553
HR,Croatia,2016M03,617059,189375,33094
HR,Croatia,2016M02,300000,116671,2632
HR,Croatia,2016M01,257791,125386,3302
HR,Croatia,2015M12,327875,133936,5819
HR,Croatia,2015M11,343766,155602,5247
HR,Croatia,2015M10,1376005,462885,112343
HR,Croatia,2015M09,3304509,3223185,2109900
HR,Croatia,2015M08,4885400,12765429,6004269
HR,Croatia,2015M07,4514410,10590181,5214571
HR,Croatia,2015M06,3116863,3139277,2459653
HR,Croatia,2015M05,2114934,848271,1001627
HR,Croatia,2015M04,1186753,322723,227383
HR,Croatia,2015M03,498749,157808,13169
HR,Croatia,2015M02,252316,108366,2014
HR,Croatia,2015M01,234764,116912,2086
HR,Croatia,2014M12,290616,121529,2970
HR,Croatia,2014M11,332528,141584,4288
HR,Croatia,2014M10,1302922,415016,135676
HR,Croatia,2014M09,3099028,2782251,1911946
HR,Croatia,2014M08,4734970,11637792,6029416
HR,Croatia,2014M07,4189832,9261158,4887555
HR,Croatia,2014M06,3089935,2979863,2598416
HR,Croatia,2014M05,1961703,628757,708256
HR,Croatia,2014M04,1176388,311062,231642
HR,Croatia,2014M03,407940,129785,6353
HR,Croatia,2014M02,215532,95685,1127
HR,Croatia,2014M01,202668,97748,1020
HR,Croatia,2013M12,267790,108491,2137
HR,Croatia,2013M11,356566,138411,5143
HR,Croatia,2013M10,1286285,379713,111989
HR,Croatia,2013M09,3133646,2572920,1919165
HR,Croatia,2013M08,4710342,10686205,5870025
HR,Croatia,2013M07,4260773,9089114,5356014
HR,Croatia,2013M06,2974892,2520187,2179560
HR,Croatia,2013M05,2099707,676400,1018343
HR,Croatia,2013M04,1060845,219421,170849
HR,Croatia,2013M03,531649,128774,12109
HR,Croatia,2013M02,219577,83983,560
HR,Croatia,2013M01,191464,74775,468
HR,Croatia,2012M12,259831,79512,926
HR,Croatia,2012M11,332593,115239,3371
HR,Croatia,2012M10,1262119,282204,113143
HR,Croatia,2012M09,3213369,2405927,1764168
HR,Croatia,2012M08,4684181,10091200,5769483
HR,Croatia,2012M07,4356007,8693950,5283671
HR,Croatia,2012M06,3069886,2212004,2243792
HR,Croatia,2012M05,1901057,483920,828791
HR,Croatia,2012M04,1179611,202034,226941
HR,Croatia,2012M03,442271,101236,5284
HR,Croatia,2012M02,211322,65239,855
HR,Croatia,2012M01,225732,71741,1315
HR,Croatia,2011M12,258085,,
HR,Croatia,2011M11,341495,,
HR,Croatia,2011M10,1178989,,
HR,Croatia,2011M09,2995922,,
HR,Croatia,2011M08,4607063,,
HR,Croatia,2011M07,4334688,,
HR,Croatia,2011M06,3055466,,
HR,Croatia,2011M05,1723556,,
HR,Croatia,2011M04,1185170,,
HR,Croatia,2011M03,360349,,
HR,Croatia,2011M02,221859,,
HR,Croatia,2011M01,204280,,
HR,Croatia,2010M12,246948,,
HR,Croatia,2010M11,330809,,
HR,Croatia,2010M10,1055495,,
HR,Croatia,2010M09,2794689,,
HR,Croatia,2010M08,4421635,,
HR,Croatia,2010M07,4160175,,
HR,Croatia,2010M06,2694766,,
HR,Croatia,2010M05,1775356,,
HR,Croatia,2010M04,991451,,
HR,Croatia,2010M03,432531,,
HR,Croatia,2010M02,218511,,
HR,Croatia,2010M01,222334,,
HR,Croatia,2009M12,248103,,
HR,Croatia,2009M11,317757,,
HR,Croatia,2009M10,1051575,,
HR,Croatia,2009M09,2643705,,
HR,Croatia,2009M08,4183443,,
HR,Croatia,2009M07,3785576,,
HR,Croatia,2009M06,2723055,,
HR,Croatia,2009M05,1731973,,
HR,Croatia,2009M04,1038211,,
HR,Croatia,2009M03,366981,,
HR,Croatia,2009M02,248527,,
HR,Croatia,2009M01,269060,,
HR,Croatia,2008M12,269692,,
HR,Croatia,2008M11,324607,,
HR,Croatia,2008M10,1118832,,
HR,Croatia,2008M09,2916978,,
HR,Croatia,2008M08,4404286,,
HR,Croatia,2008M07,4335887,,
HR,Croatia,2008M06,3032942,,
HR,Croatia,2008M05,2071147,,
HR,Croatia,2008M04,996344,,
HR,Croatia,2008M03,544839,,
HR,Croatia,2008M02,285971,,
HR,Croatia,2008M01,249224,,
HR,Croatia,2007M12,289065,,
HR,Croatia,2007M11,367341,,
HR,Croatia,2007M10,1128499,,
HR,Croatia,2007M09,3099410,,
HR,Croatia,2007M08,4561078,,
HR,Croatia,2007M07,4353693,,
HR,Croatia,2007M06,3158093,,
HR,Croatia,2007M05,1865728,,
HR,Croatia,2007M04,1221350,,
HR,Croatia,2007M03,416131,,
HR,Croatia,2007M02,249246,,
HR,Croatia,2007M01,229880,,
HR,Croatia,2006M12,275049,,
HR,Croatia,2006M11,340978,,
HR,Croatia,2006M10,1136934,,
HR,Croatia,2006M09,3066435,,
HR,Croatia,2006M08,4485240,,
HR,Croatia,2006M07,4279808,,
HR,Croatia,2006M06,3164358,,
HR,Croatia,2006M05,1846519,,
HR,Croatia,2006M04,1211216,,
HR,Croatia,2006M03,394346,,
HR,Croatia,2006M02,259268,,
HR,Croatia,2006M01,232604,,
HR,Croatia,2005M12,261993,,
HR,Croatia,2005M11,303473,,
HR,Croatia,2005M10,1167135,,
HR,Croatia,2005M09,3130765,,
HR,Croatia,2005M08,4873393,,
HR,Croatia,2005M07,4597074,,
HR,Croatia,2005M06,3099265,,
HR,Croatia,2005M05,1961353,,
HR,Croatia,2005M04,949352,,
HR,Croatia,2005M03,495032,,
HR,Croatia,2005M02,231703,,
HR,Croatia,2005M01,206508,,
HR,Croatia,2004M12,248586,,
HR,Croatia,2004M11,284254,,
HR,Croatia,2004M10,1076431,,
HR,Croatia,2004M09,2798116,,
HR,Croatia,2004M08,4604222,,
HR,Croatia,2004M07,4186545,,
HR,Croatia,2004M06,2990160,,
HR,Croatia,2004M05,1863557,,
HR,Croatia,2004M04,1035480,,
HR,Croatia,2004M03,412709,,
HR,Croatia,2004M02,260027,,
HR,Croatia,2004M01,212295,,
HU,Hungary,2017M09,2152817,357158,126943
HU,Hungary,2017M08,3102645,1140407,599768
HU,Hungary,2017M07,2900529,1203831,662994
HU,Hungary,2017M06,2264324,650921,214840
HU,Hungary,2017M05,2038141,380248,109767
HU,Hungary,2017M04,1975115,256190,60716
HU,Hungary,2017M03,1658830,184314,17067
HU,Hungary,2017M02,1330161,131771,5291
HU,Hungary,2017M01,1296253,118703,4313
HU,Hungary,2016M12,1623547,162116,7235
HU,Hungary,2016M11,1652016,173776,12852
HU,Hungary,2016M10,1922311,228253,48303
HU,Hungary,2016M09,2048227,329700,129172
HU,Hungary,2016M08,3040351,1107136,566190
HU,Hungary,2016M07,2888772,1184900,629980
HU,Hungary,2016M06,2028886,602158,187811
HU,Hungary,2016M05,1911544,360843,123529
HU,Hungary,2016M04,1604411,209814,43706
HU,Hungary,2016M03,1589881,175664,25394
HU,Hungary,2016M02,1253079,122354,6115
HU,Hungary,2016M01,1175630,108980,6532
HU,Hungary,2015M12,1405769,134018,7890
HU,Hungary,2015M11,1408620,149290,12044
HU,Hungary,2015M10,1792474,219622,45780
HU,Hungary,2015M09,1873963,310607,113902
HU,Hungary,2015M08,2910402,1038693,584542
HU,Hungary,2015M07,2677598,1147824,597876
HU,Hungary,2015M06,1953348,582040,202807
HU,Hungary,2015M05,1617095,197243,63476
HU,Hungary,2015M04,1617095,197243,63476
HU,Hungary,2015M03,1355861,147255,17445
HU,Hungary,2015M02,1127363,108533,4170
HU,Hungary,2015M01,1114977,99586,5021
HU,Hungary,2014M12,1394353,127780,6826
HU,Hungary,2014M11,1377126,145825,11631
HU,Hungary,2014M10,1770611,214428,48857
HU,Hungary,2014M09,1763100,284741,112736
HU,Hungary,2014M08,2761832,1024023,540018
HU,Hungary,2014M07,2452768,1120944,506599
HU,Hungary,2014M06,1828049,585360,208123
HU,Hungary,2014M05,1824957,335065,116119
HU,Hungary,2014M04,1538700,191366,64599
HU,Hungary,2014M03,1278395,127962,15930
HU,Hungary,2014M02,1037251,97025,4521
HU,Hungary,2014M01,1044982,85817,5454
HU,Hungary,2013M12,1223408,108203,5390
HU,Hungary,2013M11,1340029,124630,11620
HU,Hungary,2013M10,1668309,181096,45070
HU,Hungary,2013M09,1744244,261751,101877
HU,Hungary,2013M08,2641247,916952,531233
HU,Hungary,2013M07,2366344,988001,574188
HU,Hungary,2013M06,1720920,508267,168040
HU,Hungary,2013M05,1724004,305886,128531
HU,Hungary,2013M04,1353911,148148,44079
HU,Hungary,2013M03,1322933,126990,13968
HU,Hungary,2013M02,939765,88620,2931
HU,Hungary,2013M01,919191,72686,3686
HU,Hungary,2012M12,1148909,112777,5475
HU,Hungary,2012M11,1249049,119465,9473
